Harvest_year,Company,Tobacco_Type,Class,R$_Kg
2016_2017,China Brasil Tabacos,Burley,B K,4.58
2016_2017,China Brasil Tabacos,Burley,C 1,9.21
2016_2017,China Brasil Tabacos,Burley,C 1 L,8.43
2016_2017,China Brasil Tabacos,Burley,C 2,8.02
2016_2017,China Brasil Tabacos,Burley,C 2 L,7.09
2016_2017,China Brasil Tabacos,Burley,C 3,6.23
2016_2017,China Brasil Tabacos,Burley,C 3 L,5.13
2016_2017,China Brasil Tabacos,Burley,C K,4.58
2016_2017,China Brasil Tabacos,Burley,X 1,8.50
2016_2017,China Brasil Tabacos,Burley,X 1 L,8.15
2016_2017,China Brasil Tabacos,Burley,X 2,7.25
2016_2017,China Brasil Tabacos,Burley,X 2 L,6.78
2016_2017,China Brasil Tabacos,Burley,X 3,5.66
2016_2017,China Brasil Tabacos,Burley,X 3 L,5.13
2016_2017,China Brasil Tabacos,Burley,X K,4.10
2016_2017,China Brasil Tabacos,Burley,N,1.66
2016_2017,China Brasil Tabacos,Burley,G,0.70
2016_2017,Alliance One,Virginia,T O 1,11.00
2016_2017,Alliance One,Virginia,T O 2,9.26
2016_2017,Alliance One,Virginia,T O 3,7.85
2016_2017,Alliance One,Virginia,T R 1,8.57
2016_2017,Alliance One,Virginia,T R 2,5.89
2016_2017,Alliance One,Virginia,T R 3,3.31
2016_2017,Alliance One,Virginia,T L 1,7.15
2016_2017,Alliance One,Virginia,T L 2,5.54
2016_2017,Alliance One,Virginia,T K,4.01
2016_2017,Alliance One,Virginia,B O 1,11.57
2016_2017,Alliance One,Virginia,B O 2,10.01
2016_2017,Alliance One,Virginia,B O 3,8.02
2016_2017,Alliance One,Virginia,B R 1,9.01
2016_2017,Alliance One,Virginia,B R 2,6.61
2016_2017,Alliance One,Virginia,B R 3,4.25
2016_2017,Alliance One,Virginia,B L 1,8.69
2016_2017,Alliance One,Virginia,B L 2,7.05
2016_2017,Alliance One,Virginia,B K,5.14
2016_2017,Alliance One,Virginia,C O 1,10.30
2016_2017,Alliance One,Virginia,C O 2,9.04
2016_2017,Alliance One,Virginia,C O 3,7.30
2016_2017,Alliance One,Virginia,C R 1,7.22
2016_2017,Alliance One,Virginia,C R 2,5.14
2016_2017,Alliance One,Virginia,C R 3,3.30
2016_2017,Alliance One,Virginia,C L 1,8.15
2016_2017,Alliance One,Virginia,C L 2,6.59
2016_2017,Alliance One,Virginia,C K,4.10
2016_2017,Alliance One,Virginia,X O 1,9.04
2016_2017,Alliance One,Virginia,X O 2,7.60
2016_2017,Alliance One,Virginia,X O 3,6.23
2016_2017,Alliance One,Virginia,X R 1,6.78
2016_2017,Alliance One,Virginia,X R 2,4.19
2016_2017,Alliance One,Virginia,X R 3,2.47
2016_2017,Alliance One,Virginia,X L 1,7.22
2016_2017,Alliance One,Virginia,X L 2,5.86
2016_2017,Alliance One,Virginia,X K,3.01
2016_2017,Alliance One,Virginia,G 2,3.91
2016_2017,Alliance One,Virginia,G 3,1.02
2016_2017,Alliance One,Virginia,N,2.58
2016_2017,Alliance One,Virginia,S C,1.02
2016_2017,Alliance One,Virginia,S T,0.62
2016_2017,Alliance One,Burley,T 1,9.07
2016_2017,Alliance One,Burley,T 1 L,8.20
2016_2017,Alliance One,Burley,T 2,7.97
2016_2017,Alliance One,Burley,T 2 L,6.32
2016_2017,Alliance One,Burley,T 3,5.66
2016_2017,Alliance One,Burley,T 3 L,4.97
2016_2017,Alliance One,Burley,T K,3.65
2016_2017,Alliance One,Burley,B 1,9.43
2016_2017,Alliance One,Burley,B 1 L,8.50
2016_2017,Alliance One,Burley,B 2,8.06
2016_2017,Alliance One,Burley,B 2 L,7.09
2016_2017,Alliance One,Burley,B 3,6.39
2016_2017,Alliance One,Burley,B 3 L,5.31
2016_2017,Alliance One,Burley,B K,4.58
2016_2017,Alliance One,Burley,C 1,9.21
2016_2017,Alliance One,Burley,C 1 L,8.43
2016_2017,Alliance One,Burley,C 2,8.02
2016_2017,Alliance One,Burley,C 2 L,7.09
2016_2017,Alliance One,Burley,C 3,6.23
2016_2017,Alliance One,Burley,C 3 L,5.13
2016_2017,Alliance One,Burley,C K,4.58
2016_2017,Alliance One,Burley,X 1,8.50
2016_2017,Alliance One,Burley,X 1 L,8.15
2016_2017,Alliance One,Burley,X 2,7.25
2016_2017,Alliance One,Burley,X 2 L,6.78
2016_2017,Alliance One,Burley,X 3,5.66
2016_2017,Alliance One,Burley,X 3 L,5.13
2016_2017,Alliance One,Burley,X K,4.10
2016_2017,Alliance One,Burley,N,1.66
2016_2017,Alliance One,Burley,G,0.70
2016_2017,Universal Leaf Tabacos,Virginia,T O 1,10.97
2016_2017,Universal Leaf Tabacos,Virginia,T O 2,9.26
2016_2017,Universal Leaf Tabacos,Virginia,T O 3,7.86
2016_2017,Universal Leaf Tabacos,Virginia,T R 1,8.55
2016_2017,Universal Leaf Tabacos,Virginia,T R 2,5.86
2016_2017,Universal Leaf Tabacos,Virginia,T R 3,3.41
2016_2017,Universal Leaf Tabacos,Virginia,T L 1,7.12
2016_2017,Universal Leaf Tabacos,Virginia,T L 2,5.53
2016_2017,Universal Leaf Tabacos,Virginia,T K,4.20
2016_2017,Universal Leaf Tabacos,Virginia,B O 1,11.52
2016_2017,Universal Leaf Tabacos,Virginia,B O 2,9.98
2016_2017,Universal Leaf Tabacos,Virginia,B O 3,8.03
2016_2017,Universal Leaf Tabacos,Virginia,B R 1,8.98
2016_2017,Universal Leaf Tabacos,Virginia,B R 2,6.59
2016_2017,Universal Leaf Tabacos,Virginia,B R 3,4.41
2016_2017,Universal Leaf Tabacos,Virginia,B L 1,8.76
2016_2017,Universal Leaf Tabacos,Virginia,B L 2,7.08
2016_2017,Universal Leaf Tabacos,Virginia,B K,5.53
2016_2017,Universal Leaf Tabacos,Virginia,C O 1,10.30
2016_2017,Universal Leaf Tabacos,Virginia,C O 2,9.04
2016_2017,Universal Leaf Tabacos,Virginia,C O 3,7.30
2016_2017,Universal Leaf Tabacos,Virginia,C R 1,7.22
2016_2017,Universal Leaf Tabacos,Virginia,C R 2,5.14
2016_2017,Universal Leaf Tabacos,Virginia,C R 3,3.30
2016_2017,Universal Leaf Tabacos,Virginia,C L 1,7.58
2016_2017,Universal Leaf Tabacos,Virginia,C L 2,6.13
2016_2017,Universal Leaf Tabacos,Virginia,C K,4.10
2016_2017,Universal Leaf Tabacos,Virginia,X O 1,9.04
2016_2017,Universal Leaf Tabacos,Virginia,X O 2,7.60
2016_2017,Universal Leaf Tabacos,Virginia,X O 3,6.23
2016_2017,Universal Leaf Tabacos,Virginia,X R 1,6.78
2016_2017,Universal Leaf Tabacos,Virginia,X R 2,4.19
2016_2017,Universal Leaf Tabacos,Virginia,X R 3,2.47
2016_2017,Universal Leaf Tabacos,Virginia,X L 1,6.71
2016_2017,Universal Leaf Tabacos,Virginia,X L 2,5.45
2016_2017,Universal Leaf Tabacos,Virginia,X K,3.01
2016_2017,Universal Leaf Tabacos,Virginia,G 2,3.91
2016_2017,Universal Leaf Tabacos,Virginia,G 3,1.02
2016_2017,Universal Leaf Tabacos,Virginia,N,2.58
2016_2017,Universal Leaf Tabacos,Virginia,S C,1.02
2016_2017,Universal Leaf Tabacos,Virginia,S T,0.62
2016_2017,Universal Leaf Tabacos,Burley,T 1,9.07
2016_2017,Universal Leaf Tabacos,Burley,T 1 L,8.20
2016_2017,Universal Leaf Tabacos,Burley,T 2,7.97
2016_2017,Universal Leaf Tabacos,Burley,T 2 L,6.32
2016_2017,Universal Leaf Tabacos,Burley,T 3,5.66
2016_2017,Universal Leaf Tabacos,Burley,T 3 L,4.97
2016_2017,Universal Leaf Tabacos,Burley,T K,3.65
2016_2017,Universal Leaf Tabacos,Burley,B 1,9.43
2016_2017,Universal Leaf Tabacos,Burley,B 1 L,8.50
2016_2017,Universal Leaf Tabacos,Burley,B 2,8.06
2016_2017,Universal Leaf Tabacos,Burley,B 2 L,7.09
2016_2017,Universal Leaf Tabacos,Burley,B 3,6.39
2016_2017,Universal Leaf Tabacos,Burley,B 3 L,5.31
2016_2017,Universal Leaf Tabacos,Burley,B K,4.58
2016_2017,Universal Leaf Tabacos,Burley,C 1,9.21
2016_2017,Universal Leaf Tabacos,Burley,C 1 L,8.43
2016_2017,Universal Leaf Tabacos,Burley,C 2,8.02
2016_2017,Universal Leaf Tabacos,Burley,C 2 L,7.09
2016_2017,Universal Leaf Tabacos,Burley,C 3,6.23
2016_2017,Universal Leaf Tabacos,Burley,C 3 L,5.13
2016_2017,Universal Leaf Tabacos,Burley,C K,4.58
2016_2017,Universal Leaf Tabacos,Burley,X 1,8.50
2016_2017,Universal Leaf Tabacos,Burley,X 1 L,8.15
2016_2017,Universal Leaf Tabacos,Burley,X 2,7.25
2016_2017,Universal Leaf Tabacos,Burley,X 2 L,6.78
2016_2017,Universal Leaf Tabacos,Burley,X 3,5.66
2016_2017,Universal Leaf Tabacos,Burley,X 3 L,5.13
2016_2017,Universal Leaf Tabacos,Burley,X K,4.10
2016_2017,Universal Leaf Tabacos,Burley,N,1.66
2016_2017,Universal Leaf Tabacos,Burley,G,0.70
2016_2017,Premium,Virginia,T O 1,11.00
2016_2017,Premium,Virginia,T O 2,9.25
2016_2017,Premium,Virginia,T O 3,7.81
2016_2017,Premium,Virginia,T R 1,8.57
2016_2017,Premium,Virginia,T R 2,5.85
2016_2017,Premium,Virginia,T R 3,3.30
2016_2017,Premium,Virginia,T L 1,7.00
2016_2017,Premium,Virginia,T L 2,5.45
2016_2017,Premium,Virginia,T K,4.00
2016_2017,Premium,Virginia,B O 1,11.57
2016_2017,Premium,Virginia,B O 2,9.95
2016_2017,Premium,Virginia,B O 3,8.00
2016_2017,Premium,Virginia,B R 1,9.00
2016_2017,Premium,Virginia,B R 2,6.57
2016_2017,Premium,Virginia,B R 3,4.25
2016_2017,Premium,Virginia,B L 1,8.60
2016_2017,Premium,Virginia,B L 2,6.93
2016_2017,Premium,Virginia,B K,5.14
2016_2017,Premium,Virginia,C O 1,10.29
2016_2017,Premium,Virginia,C O 2,9.04
2016_2017,Premium,Virginia,C O 3,7.30
2016_2017,Premium,Virginia,C R 1,7.22
2016_2017,Premium,Virginia,C R 2,5.14
2016_2017,Premium,Virginia,C R 3,3.30
2016_2017,Premium,Virginia,C L 1,8.15
2016_2017,Premium,Virginia,C L 2,6.59
2016_2017,Premium,Virginia,C K,4.09
2016_2017,Premium,Virginia,X O 1,9.04
2016_2017,Premium,Virginia,X O 2,7.59
2016_2017,Premium,Virginia,X O 3,6.23
2016_2017,Premium,Virginia,X R 1,6.78
2016_2017,Premium,Virginia,X R 2,4.19
2016_2017,Premium,Virginia,X R 3,2.47
2016_2017,Premium,Virginia,X L 1,7.22
2016_2017,Premium,Virginia,X L 2,5.86
2016_2017,Premium,Virginia,X K,3.01
2016_2017,Premium,Virginia,G 2,3.91
2016_2017,Premium,Virginia,G 3,1.02
2016_2017,Premium,Virginia,N,2.58
2016_2017,Premium,Virginia,S C,1.02
2016_2017,Premium,Virginia,S T,0.62
2016_2017,Premium,Burley,T 1,9.09
2016_2017,Premium,Burley,T 1 L,8.21
2016_2017,Premium,Burley,T 2,7.98
2016_2017,Premium,Burley,T 2 L,6.33
2016_2017,Premium,Burley,T 3,5.67
2016_2017,Premium,Burley,T 3 L,4.98
2016_2017,Premium,Burley,T K,3.66
2016_2017,Premium,Burley,B 1,9.45
2016_2017,Premium,Burley,B 1 L,8.52
2016_2017,Premium,Burley,B 2,8.07
2016_2017,Premium,Burley,B 2 L,7.11
2016_2017,Premium,Burley,B 3,6.41
2016_2017,Premium,Burley,B 3 L,5.32
2016_2017,Premium,Burley,B K,4.59
2016_2017,Premium,Burley,C 1,9.23
2016_2017,Premium,Burley,C 1 L,8.44
2016_2017,Premium,Burley,C 2,8.04
2016_2017,Premium,Burley,C 2 L,7.11
2016_2017,Premium,Burley,C 3,6.24
2016_2017,Premium,Burley,C 3 L,5.14
2016_2017,Premium,Burley,C K,4.59
2016_2017,Premium,Burley,X 1,8.52
2016_2017,Premium,Burley,X 1 L,8.17
2016_2017,Premium,Burley,X 2,7.26
2016_2017,Premium,Burley,X 2 L,6.79
2016_2017,Premium,Burley,X 3,5.67
2016_2017,Premium,Burley,X 3 L,5.14
2016_2017,Premium,Burley,X K,4.11
2016_2017,Premium,Burley,N,1.66
2016_2017,Premium,Burley,G,0.70
2016_2017,CTA,Virginia,T O 1,10.98
2016_2017,CTA,Virginia,T O 2,9.26
2016_2017,CTA,Virginia,T O 3,7.85
2016_2017,CTA,Virginia,T R 1,8.62
2016_2017,CTA,Virginia,T R 2,5.88
2016_2017,CTA,Virginia,T R 3,3.42
2016_2017,CTA,Virginia,T L 1,7.10
2016_2017,CTA,Virginia,T L 2,5.50
2016_2017,CTA,Virginia,T K,4.15
2016_2017,CTA,Virginia,B O 1,9.95
2016_2017,CTA,Virginia,B O 2,9.95
2016_2017,CTA,Virginia,B O 3,8.02
2016_2017,CTA,Virginia,B R 1,9.00
2016_2017,CTA,Virginia,B R 2,6.62
2016_2017,CTA,Virginia,B R 3,4.43
2016_2017,CTA,Virginia,B L 1,8.76
2016_2017,CTA,Virginia,B L 2,7.06
2016_2017,CTA,Virginia,B K,5.52
2016_2017,CTA,Virginia,C O 1,10.31
2016_2017,CTA,Virginia,C O 2,9.06
2016_2017,CTA,Virginia,C O 3,7.31
2016_2017,CTA,Virginia,C R 1,7.24
2016_2017,CTA,Virginia,C R 2,5.15
2016_2017,CTA,Virginia,C R 3,3.31
2016_2017,CTA,Virginia,C L 1,8.17
2016_2017,CTA,Virginia,C L 2,6.60
2016_2017,CTA,Virginia,C K,4.11
2016_2017,CTA,Virginia,X O 1,9.06
2016_2017,CTA,Virginia,X O 2,7.61
2016_2017,CTA,Virginia,X O 3,6.24
2016_2017,CTA,Virginia,X R 1,6.79
2016_2017,CTA,Virginia,X R 2,4.19
2016_2017,CTA,Virginia,X R 3,2.47
2016_2017,CTA,Virginia,X L 1,7.24
2016_2017,CTA,Virginia,X L 2,5.87
2016_2017,CTA,Virginia,X K,3.01
2016_2017,CTA,Virginia,G 2,3.92
2016_2017,CTA,Virginia,G 3,1.02
2016_2017,CTA,Virginia,N,2.58
2016_2017,CTA,Virginia,S C,1.02
2016_2017,CTA,Virginia,S T,0.62
2016_2017,CTA,Burley,T 1,9.09
2016_2017,CTA,Burley,T 1 L,8.21
2016_2017,CTA,Burley,T 2,7.98
2016_2017,CTA,Burley,T 2 L,6.33
2016_2017,CTA,Burley,T 3,5.67
2016_2017,CTA,Burley,T 3 L,4.98
2016_2017,CTA,Burley,T K,3.66
2016_2017,CTA,Burley,B 1,9.45
2016_2017,CTA,Burley,B 1 L,8.52
2016_2017,CTA,Burley,B 2,8.07
2016_2017,CTA,Burley,B 2 L,7.11
2016_2017,CTA,Burley,B 3,6.41
2016_2017,CTA,Burley,B 3 L,5.32
2016_2017,CTA,Burley,B K,4.59
2016_2017,CTA,Burley,C 1,9.23
2016_2017,CTA,Burley,C 1 L,8.44
2016_2017,CTA,Burley,C 2,8.04
2016_2017,CTA,Burley,C 2 L,7.11
2016_2017,CTA,Burley,C 3,6.24
2016_2017,CTA,Burley,C 3 L,5.14
2016_2017,CTA,Burley,C K,4.59
2016_2017,CTA,Burley,X 1,8.52
2016_2017,CTA,Burley,X 1 L,8.17
2016_2017,CTA,Burley,X 2,7.26
2016_2017,CTA,Burley,X 2 L,6.79
2016_2017,CTA,Burley,X 3,5.67
2016_2017,CTA,Burley,X 3 L,5.14
2016_2017,CTA,Burley,X K,4.11
2016_2017,CTA,Burley,N,1.66
2016_2017,CTA,Burley,G,0.70
2015_2016,BAT,Virginia,T O 1,10.22
2015_2016,BAT,Virginia,T O 2,8.63
2015_2016,BAT,Virginia,T O 3,7.33
2015_2016,BAT,Virginia,T R 1,7.96
2015_2016,BAT,Virginia,T R 2,5.46
2015_2016,BAT,Virginia,T R 3,3.18
2015_2016,BAT,Virginia,T L 1,6.64
2015_2016,BAT,Virginia,T L 2,5.15
2015_2016,BAT,Virginia,T K,3.92
2015_2016,BAT,Virginia,B O 1,10.74
2015_2016,BAT,Virginia,B O 2,9.30
2015_2016,BAT,Virginia,B O 3,7.48
2015_2016,BAT,Virginia,B R 1,8.37
2015_2016,BAT,Virginia,B R 2,6.14
2015_2016,BAT,Virginia,B R 3,4.11
2015_2016,BAT,Virginia,B L 1,8.17
2015_2016,BAT,Virginia,B L 2,6.60
2015_2016,BAT,Virginia,B K,5.15
2015_2016,BAT,Virginia,C O 1,10.31
2015_2016,BAT,Virginia,C O 2,9.06
2015_2016,BAT,Virginia,C O 3,7.31
2015_2016,BAT,Virginia,C R 1,7.24
2015_2016,BAT,Virginia,C R 2,5.15
2015_2016,BAT,Virginia,C R 3,3.31
2015_2016,BAT,Virginia,C L 1,8.17
2015_2016,BAT,Virginia,C L 2,6.60
2015_2016,BAT,Virginia,C K,4.11
2015_2016,BAT,Virginia,X O 1,9.06
2015_2016,BAT,Virginia,X O 2,7.61
2015_2016,BAT,Virginia,X O 3,6.24
2015_2016,BAT,Virginia,X R 1,6.79
2015_2016,BAT,Virginia,X R 2,4.19
2015_2016,BAT,Virginia,X R 3,2.47
2015_2016,BAT,Virginia,X L 1,7.24
2015_2016,BAT,Virginia,X L 2,5.87
2015_2016,BAT,Virginia,X K,3.01
2015_2016,BAT,Virginia,G 2,3.92
2015_2016,BAT,Virginia,G 3,1.02
2015_2016,BAT,Virginia,N,2.58
2015_2016,BAT,Virginia,S C,1.02
2015_2016,BAT,Virginia,S T,0.62
2015_2016,BAT,Burley,T 1,9.09
2015_2016,BAT,Burley,T 1 L,8.21
2015_2016,BAT,Burley,T 2,7.98
2015_2016,BAT,Burley,T 2 L,6.33
2015_2016,BAT,Burley,T 3,5.67
2015_2016,BAT,Burley,T 3 L,4.98
2015_2016,BAT,Burley,T K,3.66
2015_2016,BAT,Burley,B 1,9.45
2015_2016,BAT,Burley,B 1 L,8.52
2015_2016,BAT,Burley,B 2,8.07
2015_2016,BAT,Burley,B 2 L,7.11
2015_2016,BAT,Burley,B 3,6.41
2015_2016,BAT,Burley,B 3 L,5.32
2015_2016,BAT,Burley,B K,4.59
2015_2016,BAT,Burley,C 1,9.23
2015_2016,BAT,Burley,C 1 L,8.44
2015_2016,BAT,Burley,C 2,8.04
2015_2016,BAT,Burley,C 2 L,7.11
2015_2016,BAT,Burley,C 3,6.24
2015_2016,BAT,Burley,C 3 L,5.14
2015_2016,BAT,Burley,C K,4.59
2015_2016,BAT,Burley,X 1,8.52
2015_2016,BAT,Burley,X 1 L,8.17
2015_2016,BAT,Burley,X 2,7.26
2015_2016,BAT,Burley,X 2 L,6.79
2015_2016,BAT,Burley,X 3,5.67
2015_2016,BAT,Burley,X 3 L,5.14
2015_2016,BAT,Burley,X K,4.11
2015_2016,BAT,Burley,N,1.66
2015_2016,BAT,Burley,G,0.70
2015_2016,Premium,Virginia,T O 1,10.22
2015_2016,Premium,Virginia,T O 2,8.63
2015_2016,Premium,Virginia,T O 3,7.33
2015_2016,Premium,Virginia,T R 1,7.96
2015_2016,Premium,Virginia,T R 2,5.46
2015_2016,Premium,Virginia,T R 3,3.18
2015_2016,Premium,Virginia,T L 1,6.64
2015_2016,Premium,Virginia,T L 2,5.15
2015_2016,Premium,Virginia,T K,3.92
2015_2016,Premium,Virginia,B O 1,10.74
2015_2016,Premium,Virginia,B O 2,9.30
2015_2016,Premium,Virginia,B O 3,7.48
2015_2016,Premium,Virginia,B R 1,8.37
2015_2016,Premium,Virginia,B R 2,6.14
2015_2016,Premium,Virginia,B R 3,4.11
2015_2016,Premium,Virginia,B L 1,8.17
2015_2016,Premium,Virginia,B L 2,6.60
2015_2016,Premium,Virginia,B K,5.15
2015_2016,Premium,Virginia,C O 1,10.31
2015_2016,Premium,Virginia,C O 2,9.06
2015_2016,Premium,Virginia,C O 3,7.31
2015_2016,Premium,Virginia,C R 1,7.24
2015_2016,Premium,Virginia,C R 2,5.15
2015_2016,Premium,Virginia,C R 3,3.31
2015_2016,Premium,Virginia,C L 1,8.17
2015_2016,Premium,Virginia,C L 2,6.60
2015_2016,Premium,Virginia,C K,4.11
2015_2016,Premium,Virginia,X O 1,9.06
2015_2016,Premium,Virginia,X O 2,7.61
2015_2016,Premium,Virginia,X O 3,6.24
2015_2016,Premium,Virginia,X R 1,6.79
2015_2016,Premium,Virginia,X R 2,4.19
2015_2016,Premium,Virginia,X R 3,2.47
2015_2016,Premium,Virginia,X L 1,7.24
2015_2016,Premium,Virginia,X L 2,5.87
2015_2016,Premium,Virginia,X K,3.01
2015_2016,Premium,Virginia,G 2,3.92
2015_2016,Premium,Virginia,G 3,1.02
2015_2016,Premium,Virginia,N,2.58
2015_2016,Premium,Virginia,S C,1.02
2015_2016,Premium,Virginia,S T,0.62
2015_2016,Premium,Burley,T 1,9.09
2015_2016,Premium,Burley,T 1 L,8.21
2015_2016,Premium,Burley,T 2,7.98
2015_2016,Premium,Burley,T 2 L,6.33
2015_2016,Premium,Burley,T 3,5.67
2015_2016,Premium,Burley,T 3 L,4.98
2015_2016,Premium,Burley,T K,3.66
2015_2016,Premium,Burley,B 1,9.45
2015_2016,Premium,Burley,B 1 L,8.52
2015_2016,Premium,Burley,B 2,8.07
2015_2016,Premium,Burley,B 2 L,7.11
2015_2016,Premium,Burley,B 3,6.41
2015_2016,Premium,Burley,B 3 L,5.32
2015_2016,Premium,Burley,B K,4.59
2015_2016,Premium,Burley,C 1,9.23
2015_2016,Premium,Burley,C 1 L,8.44
2015_2016,Premium,Burley,C 2,8.04
2015_2016,Premium,Burley,C 2 L,7.11
2015_2016,Premium,Burley,C 3,6.24
2015_2016,Premium,Burley,C 3 L,5.14
2015_2016,Premium,Burley,C K,4.59
2015_2016,Premium,Burley,X 1,8.52
2015_2016,Premium,Burley,X 1 L,8.17
2015_2016,Premium,Burley,X 2,7.26
2015_2016,Premium,Burley,X 2 L,6.79
2015_2016,Premium,Burley,X 3,5.67
2015_2016,Premium,Burley,X 3 L,5.14
2015_2016,Premium,Burley,X K,4.11
2015_2016,Premium,Burley,N,1.66
2015_2016,Premium,Burley,G,0.70
2015_2016,CTA,Virginia,T O 1,10.22
2015_2016,CTA,Virginia,T O 2,8.63
2015_2016,CTA,Virginia,T O 3,7.33
2015_2016,CTA,Virginia,T R 1,7.96
2015_2016,CTA,Virginia,T R 2,5.46
2015_2016,CTA,Virginia,T R 3,3.18
2015_2016,CTA,Virginia,T L 1,6.64
2015_2016,CTA,Virginia,T L 2,5.15
2015_2016,CTA,Virginia,T K,3.92
2015_2016,CTA,Virginia,B O 1,10.74
2015_2016,CTA,Virginia,B O 2,9.30
2015_2016,CTA,Virginia,B O 3,7.48
2015_2016,CTA,Virginia,B R 1,8.37
2015_2016,CTA,Virginia,B R 2,6.14
2015_2016,CTA,Virginia,B R 3,4.11
2015_2016,CTA,Virginia,B L 1,8.17
2015_2016,CTA,Virginia,B L 2,6.60
2015_2016,CTA,Virginia,B K,5.15
2015_2016,CTA,Virginia,C O 1,10.31
2015_2016,CTA,Virginia,C O 2,9.06
2015_2016,CTA,Virginia,C O 3,7.31
2015_2016,CTA,Virginia,C R 1,7.24
2015_2016,CTA,Virginia,C R 2,5.15
2015_2016,CTA,Virginia,C R 3,3.31
2015_2016,CTA,Virginia,C L 1,8.17
2015_2016,CTA,Virginia,C L 2,6.60
2015_2016,CTA,Virginia,C K,4.11
2015_2016,CTA,Virginia,X O 1,9.06
2015_2016,CTA,Virginia,X O 2,7.61
2015_2016,CTA,Virginia,X O 3,6.24
2015_2016,CTA,Virginia,X R 1,6.79
2015_2016,CTA,Virginia,X R 2,4.19
2015_2016,CTA,Virginia,X R 3,2.47
2015_2016,CTA,Virginia,X L 1,7.24
2015_2016,CTA,Virginia,X L 2,5.87
2015_2016,CTA,Virginia,X K,3.01
2015_2016,CTA,Virginia,G 2,3.92
2015_2016,CTA,Virginia,G 3,1.02
2015_2016,CTA,Virginia,N,2.58
2015_2016,CTA,Virginia,S C,1.02
2015_2016,CTA,Virginia,S T,0.62
2015_2016,CTA,Burley,T 1,9.09
2015_2016,CTA,Burley,T 1 L,8.21
2015_2016,CTA,Burley,T 2,7.98
2015_2016,CTA,Burley,T 2 L,6.33
2015_2016,CTA,Burley,T 3,5.67
2015_2016,CTA,Burley,T 3 L,4.98
2015_2016,CTA,Burley,T K,3.66
2015_2016,CTA,Burley,B 1,9.45
2015_2016,CTA,Burley,B 1 L,8.52
2015_2016,CTA,Burley,B 2,8.07
2015_2016,CTA,Burley,B 2 L,7.11
2015_2016,CTA,Burley,B 3,6.41
2015_2016,CTA,Burley,B 3 L,5.32
2015_2016,CTA,Burley,B K,4.59
2015_2016,CTA,Burley,C 1,9.23
2015_2016,CTA,Burley,C 1 L,8.44
2015_2016,CTA,Burley,C 2,8.04
2015_2016,CTA,Burley,C 2 L,7.11
2015_2016,CTA,Burley,C 3,6.24
2015_2016,CTA,Burley,C 3 L,5.14
2015_2016,CTA,Burley,C K,4.59
2015_2016,CTA,Burley,X 1,8.52
2015_2016,CTA,Burley,X 1 L,8.17
2015_2016,CTA,Burley,X 2,7.26
2015_2016,CTA,Burley,X 2 L,6.79
2015_2016,CTA,Burley,X 3,5.67
2015_2016,CTA,Burley,X 3 L,5.14
2015_2016,CTA,Burley,X K,4.11
2015_2016,CTA,Burley,N,1.66
2015_2016,CTA,Burley,G,0.70
2015_2016,Philip Morris,Virginia,T O 1,10.45
2015_2016,Philip Morris,Virginia,T O 2,8.83
2015_2016,Philip Morris,Virginia,T O 3,7.49
2015_2016,Philip Morris,Virginia,T R 1,8.14
2015_2016,Philip Morris,Virginia,T R 2,5.59
2015_2016,Philip Morris,Virginia,T R 3,3.25
2015_2016,Philip Morris,Virginia,T L 1,6.79
2015_2016,Philip Morris,Virginia,T L 2,5.26
2015_2016,Philip Morris,Virginia,T K,4.01
2015_2016,Philip Morris,Virginia,B O 1,10.99
2015_2016,Philip Morris,Virginia,B O 2,9.51
2015_2016,Philip Morris,Virginia,B O 3,7.65
2015_2016,Philip Morris,Virginia,B R 1,8.56
2015_2016,Philip Morris,Virginia,B R 2,6.28
2015_2016,Philip Morris,Virginia,B R 3,4.20
2015_2016,Philip Morris,Virginia,B L 1,8.36
2015_2016,Philip Morris,Virginia,B L 2,6.75
2015_2016,Philip Morris,Virginia,B K,5.26
2015_2016,Philip Morris,Virginia,C O 1,10.55
2015_2016,Philip Morris,Virginia,C O 2,9.26
2015_2016,Philip Morris,Virginia,C O 3,7.48
2015_2016,Philip Morris,Virginia,C R 1,7.40
2015_2016,Philip Morris,Virginia,C R 2,5.26
2015_2016,Philip Morris,Virginia,C R 3,3.38
2015_2016,Philip Morris,Virginia,C L 1,8.36
2015_2016,Philip Morris,Virginia,C L 2,6.75
2015_2016,Philip Morris,Virginia,C K,4.20
2015_2016,Philip Morris,Virginia,X O 1,9.26
2015_2016,Philip Morris,Virginia,X O 2,7.78
2015_2016,Philip Morris,Virginia,X O 3,6.38
2015_2016,Philip Morris,Virginia,X R 1,6.94
2015_2016,Philip Morris,Virginia,X R 2,4.29
2015_2016,Philip Morris,Virginia,X R 3,2.53
2015_2016,Philip Morris,Virginia,X L 1,7.40
2015_2016,Philip Morris,Virginia,X L 2,6.00
2015_2016,Philip Morris,Virginia,X K,3.08
2015_2016,Philip Morris,Virginia,G 2,4.01
2015_2016,Philip Morris,Virginia,G 3,1.04
2015_2016,Philip Morris,Virginia,N,2.64
2015_2016,Philip Morris,Virginia,S C,1.04
2015_2016,Philip Morris,Virginia,S T,0.64
2015_2016,Philip Morris,Burley,T 1,9.30
2015_2016,Philip Morris,Burley,T 1 L,8.40
2015_2016,Philip Morris,Burley,T 2,8.16
